<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,1,20210604,175200,1.2167300,1.2167600,1.2162000,1.2164300,2459
EURUSD,1,20210604,175300,1.2164300,1.2165000,1.2161000,1.2163500,2201
EURUSD,1,20210604,175400,1.2163500,1.2163900,1.2161000,1.2163400,1604
EURUSD,1,20210604,175500,1.2163300,1.2164500,1.2160700,1.2163200,2305
EURUSD,1,20210604,175600,1.2163400,1.2165700,1.2160800,1.2164700,2496
EURUSD,1,20210604,175700,1.2164700,1.2166900,1.2163000,1.2166600,1892
EURUSD,1,20210604,175800,1.2166600,1.2167300,1.2159800,1.2162800,2572
EURUSD,1,20210604,175900,1.2163500,1.2164800,1.2160000,1.2163000,2470
EURUSD,1,20210604,180000,1.2163300,1.2165400,1.2160000,1.2163000,2532
EURUSD,1,20210604,180100,1.2163000,1.2164400,1.2160000,1.2163400,2451
EURUSD,1,20210604,180200,1.2163400,1.2164100,1.2160000,1.2163400,2314
EURUSD,1,20210604,180300,1.2162000,1.2167600,1.2160600,1.2165600,2749
EURUSD,1,20210604,180400,1.2165600,1.2166700,1.2163000,1.2166000,2016
EURUSD,1,20210604,180500,1.2166400,1.2166700,1.2162000,1.2164600,1982
EURUSD,1,20210604,180600,1.2164400,1.2164900,1.2161000,1.2163400,1913
EURUSD,1,20210604,180700,1.2163500,1.2165000,1.2161000,1.2164500,1166
EURUSD,1,20210604,180800,1.2164300,1.2166000,1.2162700,1.2165500,1132
EURUSD,1,20210604,180900,1.2165300,1.2166800,1.2162100,1.2163900,1006
EURUSD,1,20210604,181000,1.2163900,1.2164500,1.2161000,1.2163700,1055
EURUSD,1,20210604,181100,1.2163700,1.2164800,1.2161000,1.2163200,1290
EURUSD,1,20210604,181200,1.2163300,1.2164300,1.2160000,1.2164200,848
EURUSD,1,20210604,181300,1.2164100,1.2166100,1.2162000,1.2164400,1338
EURUSD,1,20210604,181400,1.2164900,1.2165500,1.2162000,1.2164800,1415
EURUSD,1,20210604,181500,1.2164600,1.2167200,1.2163000,1.2166800,1427
EURUSD,1,20210604,181600,1.2166800,1.2170100,1.2165000,1.2168800,1888
EURUSD,1,20210604,181700,1.2168700,1.2170600,1.2167000,1.2170000,1443
EURUSD,1,20210604,181800,1.2169300,1.2170200,1.2165000,1.2167100,1244
EURUSD,1,20210604,181900,1.2167400,1.2168400,1.2165000,1.2167400,1227
EURUSD,1,20210604,182000,1.2167200,1.2168500,1.2165000,1.2167000,1135
EURUSD,1,20210604,182100,1.2168100,1.2170300,1.2167000,1.2170000,1172
EURUSD,1,20210604,182200,1.2170000,1.2170300,1.2166000,1.2168500,1059
EURUSD,1,20210604,182300,1.2168800,1.2168900,1.2166000,1.2168000,837
EURUSD,1,20210604,182400,1.2168000,1.2169000,1.2166000,1.2168700,1159
EURUSD,1,20210604,182500,1.2168700,1.2168900,1.2164000,1.2167300,1315
EURUSD,1,20210604,182600,1.2167500,1.2169000,1.2165000,1.2167800,1435
EURUSD,1,20210604,182700,1.2167800,1.2168200,1.2164000,1.2166000,1334
EURUSD,1,20210604,182800,1.2166600,1.2168600,1.2165000,1.2167900,1304
EURUSD,1,20210604,182900,1.2167400,1.2169000,1.2165000,1.2168600,1076
EURUSD,1,20210604,183000,1.2168600,1.2169000,1.2166000,1.2168200,690
EURUSD,1,20210604,183100,1.2168300,1.2169200,1.2166000,1.2168300,1138
EURUSD,1,20210604,183200,1.2168300,1.2171600,1.2167000,1.2171000,1210
EURUSD,1,20210604,183300,1.2170900,1.2171800,1.2168000,1.2170600,1380
EURUSD,1,20210604,183400,1.2170900,1.2172000,1.2168000,1.2171100,1413
EURUSD,1,20210604,183500,1.2171100,1.2171900,1.2169000,1.2171600,1205
EURUSD,1,20210604,183600,1.2171400,1.2172300,1.2169000,1.2171400,1372
EURUSD,1,20210604,183700,1.2171400,1.2173400,1.2170000,1.2172200,1194
EURUSD,1,20210604,183800,1.2172100,1.2173600,1.2169600,1.2171900,1685
EURUSD,1,20210604,183900,1.2171900,1.2172400,1.2168600,1.2169000,1765
EURUSD,1,20210604,184000,1.2170500,1.2172000,1.2168000,1.2171000,974
EURUSD,1,20210604,184100,1.2170000,1.2171600,1.2166900,1.2166900,1530
EURUSD,1,20210604,184200,1.2166900,1.2169300,1.2165000,1.2168300,2568
EURUSD,1,20210604,184300,1.2168300,1.2169200,1.2165000,1.2168000,1181
EURUSD,1,20210604,184400,1.2169000,1.2169800,1.2166000,1.2167000,994
EURUSD,1,20210604,184500,1.2168200,1.2168400,1.2165000,1.2166800,564
EURUSD,1,20210604,184600,1.2167600,1.2168300,1.2165000,1.2168100,878
EURUSD,1,20210604,184700,1.2168000,1.2168300,1.2165600,1.2167600,843
EURUSD,1,20210604,184800,1.2167500,1.2168300,1.2165000,1.2167400,1002
EURUSD,1,20210604,184900,1.2167200,1.2168300,1.2165000,1.2166600,764
EURUSD,1,20210604,185000,1.2165900,1.2167700,1.2165000,1.2167100,940
EURUSD,1,20210604,185100,1.2166500,1.2168300,1.2165000,1.2168300,686
EURUSD,1,20210604,185200,1.2168300,1.2168400,1.2165000,1.2167600,812
EURUSD,1,20210604,185300,1.2167300,1.2168000,1.2165000,1.2167600,1133
EURUSD,1,20210604,185400,1.2166000,1.2167600,1.2164700,1.2166700,671
EURUSD,1,20210604,185500,1.2166800,1.2167200,1.2164000,1.2166700,838
EURUSD,1,20210604,185600,1.2166700,1.2167700,1.2165000,1.2167400,878
EURUSD,1,20210604,185700,1.2167600,1.2168300,1.2166000,1.2167800,666
EURUSD,1,20210604,185800,1.2167800,1.2169100,1.2167000,1.2168900,752
EURUSD,1,20210604,185900,1.2168000,1.2172600,1.2167000,1.2171800,1199
EURUSD,1,20210604,190000,1.2172000,1.2173000,1.2170000,1.2172400,1545
EURUSD,1,20210604,190100,1.2172500,1.2172600,1.2169000,1.2171200,1206
EURUSD,1,20210604,190200,1.2171200,1.2172200,1.2169000,1.2171800,928
EURUSD,1,20210604,190300,1.2171900,1.2172100,1.2169000,1.2171000,826
EURUSD,1,20210604,190400,1.2171300,1.2172300,1.2169000,1.2171100,800
EURUSD,1,20210604,190500,1.2171000,1.2171500,1.2169000,1.2171200,585
EURUSD,1,20210604,190600,1.2171200,1.2171500,1.2169000,1.2170900,668
EURUSD,1,20210604,190700,1.2170900,1.2172000,1.2168000,1.2170400,1274
EURUSD,1,20210604,190800,1.2170400,1.2172300,1.2168000,1.2170200,630
EURUSD,1,20210604,190900,1.2170200,1.2172000,1.2169000,1.2171600,803
EURUSD,1,20210604,191000,1.2171600,1.2172300,1.2169000,1.2171000,890
EURUSD,1,20210604,191100,1.2171400,1.2173000,1.2170000,1.2172800,985
EURUSD,1,20210604,191200,1.2172700,1.2174200,1.2171000,1.2173100,1604
EURUSD,1,20210604,191300,1.2173400,1.2174900,1.2171000,1.2174500,914
EURUSD,1,20210604,191400,1.2174000,1.2174800,1.2172000,1.2174200,1089
EURUSD,1,20210604,191500,1.2174100,1.2174300,1.2170600,1.2172500,1444
EURUSD,1,20210604,191600,1.2172400,1.2172900,1.2168700,1.2170000,1207
EURUSD,1,20210604,191700,1.2170700,1.2172300,1.2168700,1.2172000,1062
EURUSD,1,20210604,191800,1.2172100,1.2172300,1.2168000,1.2170500,944
EURUSD,1,20210604,191900,1.2170500,1.2171200,1.2167000,1.2169200,1121
EURUSD,1,20210604,192000,1.2169100,1.2170500,1.2167000,1.2169700,1495
EURUSD,1,20210604,192100,1.2169600,1.2171200,1.2168000,1.2170100,1012
EURUSD,1,20210604,192200,1.2169000,1.2171000,1.2169000,1.2170500,646
EURUSD,1,20210604,192300,1.2170000,1.2171600,1.2168000,1.2170900,783
EURUSD,1,20210604,192400,1.2170900,1.2172000,1.2169000,1.2171700,636
EURUSD,1,20210604,192500,1.2170000,1.2172000,1.2169000,1.2171900,826
EURUSD,1,20210604,192600,1.2171700,1.2172200,1.2170000,1.2171600,705
EURUSD,1,20210604,192700,1.2171700,1.2171700,1.2167800,1.2169000,960
EURUSD,1,20210604,192800,1.2169600,1.2170000,1.2166000,1.2168000,1101
EURUSD,1,20210604,192900,1.2167900,1.2168700,1.2165000,1.2167600,725
EURUSD,1,20210604,193000,1.2167700,1.2168800,1.2166000,1.2168100,752
EURUSD,1,20210604,193100,1.2168100,1.2168400,1.2165000,1.2166000,906
EURUSD,1,20210604,193200,1.2167100,1.2169300,1.2166000,1.2166000,1142
EURUSD,1,20210604,193300,1.2168400,1.2168900,1.2166000,1.2167900,1163
EURUSD,1,20210604,193400,1.2167300,1.2168200,1.2164000,1.2166600,1142
EURUSD,1,20210604,193500,1.2166700,1.2166900,1.2163000,1.2165300,1132
EURUSD,1,20210604,193600,1.2165400,1.2165800,1.2163000,1.2165200,749
EURUSD,1,20210604,193700,1.2165200,1.2165600,1.2163000,1.2164000,940
EURUSD,1,20210604,193800,1.2165100,1.2165200,1.2162000,1.2164000,776
EURUSD,1,20210604,193900,1.2164000,1.2164200,1.2160000,1.2163000,1252
EURUSD,1,20210604,194000,1.2162900,1.2164300,1.2161000,1.2163600,1179
EURUSD,1,20210604,194100,1.2163200,1.2164900,1.2162000,1.2164000,707
EURUSD,1,20210604,194200,1.2163500,1.2165500,1.2163000,1.2164900,852
EURUSD,1,20210604,194300,1.2164900,1.2165300,1.2162800,1.2163800,679
EURUSD,1,20210604,194400,1.2164400,1.2165000,1.2162000,1.2164300,832
EURUSD,1,20210604,194500,1.2164000,1.2166200,1.2162000,1.2166000,805
EURUSD,1,20210604,194600,1.2165200,1.2167000,1.2164000,1.2166700,722
EURUSD,1,20210604,194700,1.2165900,1.2166800,1.2164000,1.2165800,401
EURUSD,1,20210604,194800,1.2165600,1.2166600,1.2164000,1.2166300,445
EURUSD,1,20210604,194900,1.2166500,1.2167000,1.2164000,1.2166200,571
EURUSD,1,20210604,195000,1.2166200,1.2166600,1.2165000,1.2166100,429
EURUSD,1,20210604,195100,1.2166200,1.2166800,1.2163000,1.2165900,1076
EURUSD,1,20210604,195200,1.2165000,1.2166500,1.2164000,1.2166200,723
EURUSD,1,20210604,195300,1.2165000,1.2166300,1.2162500,1.2165600,831
EURUSD,1,20210604,195400,1.2164800,1.2165700,1.2160700,1.2162700,876
EURUSD,1,20210604,195500,1.2162800,1.2163200,1.2160000,1.2161900,634
EURUSD,1,20210604,195600,1.2162700,1.2163200,1.2161000,1.2162400,555
EURUSD,1,20210604,195700,1.2163000,1.2164600,1.2160700,1.2162600,1094
EURUSD,1,20210604,195800,1.2162600,1.2163100,1.2160000,1.2162300,658
EURUSD,1,20210604,195900,1.2162200,1.2163000,1.2160000,1.2162400,604
EURUSD,1,20210604,200000,1.2162500,1.2162900,1.2158800,1.2160000,1044
EURUSD,1,20210604,200100,1.2161000,1.2163000,1.2160000,1.2162800,1271
EURUSD,1,20210604,200200,1.2162700,1.2162800,1.2160000,1.2162100,670
EURUSD,1,20210604,200300,1.2162100,1.2163000,1.2160000,1.2162100,714
EURUSD,1,20210604,200400,1.2162000,1.2162300,1.2159500,1.2161700,794
EURUSD,1,20210604,200500,1.2161000,1.2163200,1.2160000,1.2162500,1051
EURUSD,1,20210604,200600,1.2162700,1.2163800,1.2161000,1.2162000,590
EURUSD,1,20210604,200700,1.2163300,1.2163400,1.2160000,1.2162200,639
EURUSD,1,20210604,200800,1.2162100,1.2163300,1.2161000,1.2163200,527
EURUSD,1,20210604,200900,1.2163200,1.2163700,1.2161000,1.2163100,588
EURUSD,1,20210604,201000,1.2163100,1.2164400,1.2161000,1.2164100,482
EURUSD,1,20210604,201100,1.2164000,1.2164100,1.2161000,1.2163400,637
EURUSD,1,20210604,201200,1.2163400,1.2164000,1.2161000,1.2163700,432
EURUSD,1,20210604,201300,1.2163600,1.2164000,1.2161000,1.2163000,582
EURUSD,1,20210604,201400,1.2162900,1.2164800,1.2161000,1.2163900,906
EURUSD,1,20210604,201500,1.2163900,1.2164600,1.2162000,1.2162000,878
EURUSD,1,20210604,201600,1.2162700,1.2163600,1.2160000,1.2162800,764
EURUSD,1,20210604,201700,1.2162900,1.2163000,1.2160000,1.2162400,558
EURUSD,1,20210604,201800,1.2162200,1.2162700,1.2160000,1.2162500,376
EURUSD,1,20210604,201900,1.2162700,1.2162700,1.2161000,1.2162100,404
EURUSD,1,20210604,202000,1.2162100,1.2163100,1.2160000,1.2163000,586
EURUSD,1,20210604,202100,1.2162900,1.2163000,1.2160000,1.2161000,509
EURUSD,1,20210604,202200,1.2161300,1.2162100,1.2159000,1.2161500,545
EURUSD,1,20210604,202300,1.2161500,1.2162000,1.2159000,1.2161600,408
EURUSD,1,20210604,202400,1.2161600,1.2164700,1.2160000,1.2164200,1055
EURUSD,1,20210604,202500,1.2164300,1.2165200,1.2162000,1.2165100,854
EURUSD,1,20210604,202600,1.2164900,1.2165700,1.2163000,1.2165000,697
EURUSD,1,20210604,202700,1.2165200,1.2165400,1.2161000,1.2163300,649
EURUSD,1,20210604,202800,1.2163100,1.2164400,1.2162000,1.2163900,660
EURUSD,1,20210604,202900,1.2164000,1.2164000,1.2161000,1.2162600,592
EURUSD,1,20210604,203000,1.2163000,1.2163000,1.2160000,1.2162500,684
EURUSD,1,20210604,203100,1.2161700,1.2162600,1.2160000,1.2162100,504
EURUSD,1,20210604,203200,1.2162000,1.2162200,1.2159000,1.2160400,417
EURUSD,1,20210604,203300,1.2161200,1.2161300,1.2159000,1.2159900,427
EURUSD,1,20210604,203400,1.2160600,1.2162200,1.2159000,1.2162100,622
EURUSD,1,20210604,203500,1.2162100,1.2162300,1.2159600,1.2161600,464
EURUSD,1,20210604,203600,1.2161600,1.2162700,1.2159000,1.2161000,528
EURUSD,1,20210604,203700,1.2161800,1.2163200,1.2161000,1.2162900,503
EURUSD,1,20210604,203800,1.2162800,1.2163100,1.2160600,1.2163100,421
EURUSD,1,20210604,203900,1.2163100,1.2164000,1.2161000,1.2163000,467
EURUSD,1,20210604,204000,1.2163100,1.2163700,1.2160600,1.2162600,595
EURUSD,1,20210604,204100,1.2162600,1.2163200,1.2161000,1.2162700,465
EURUSD,1,20210604,204200,1.2162900,1.2163400,1.2161000,1.2163200,540
EURUSD,1,20210604,204300,1.2162900,1.2163400,1.2162000,1.2162900,535
EURUSD,1,20210604,204400,1.2162800,1.2163400,1.2160000,1.2162000,692
EURUSD,1,20210604,204500,1.2161900,1.2162400,1.2161000,1.2162000,514
EURUSD,1,20210604,204600,1.2161900,1.2162400,1.2161000,1.2162100,567
EURUSD,1,20210604,204700,1.2162100,1.2163400,1.2161000,1.2163000,631
EURUSD,1,20210604,204800,1.2163100,1.2164300,1.2162000,1.2164100,611
EURUSD,1,20210604,204900,1.2164000,1.2164300,1.2160600,1.2163000,665
EURUSD,1,20210604,205000,1.2162200,1.2163600,1.2162000,1.2163100,548
EURUSD,1,20210604,205100,1.2163100,1.2163600,1.2162000,1.2162700,528
EURUSD,1,20210604,205200,1.2162700,1.2164100,1.2162000,1.2164000,337
EURUSD,1,20210604,205300,1.2164000,1.2164200,1.2163000,1.2163600,313
EURUSD,1,20210604,205400,1.2163700,1.2164000,1.2161000,1.2163100,479
EURUSD,1,20210604,205500,1.2162400,1.2163500,1.2160700,1.2162800,395
EURUSD,1,20210604,205600,1.2162600,1.2163500,1.2161000,1.2163300,388
EURUSD,1,20210604,205700,1.2163200,1.2163300,1.2160000,1.2162000,688
EURUSD,1,20210604,205800,1.2162200,1.2163000,1.2161000,1.2162700,412
EURUSD,1,20210604,205900,1.2163000,1.2163000,1.2160000,1.2162000,227
EURUSD,1,20210604,210000,1.2162600,1.2163300,1.2160000,1.2162500,484
EURUSD,1,20210604,210100,1.2163200,1.2164500,1.2161800,1.2163600,776
EURUSD,1,20210604,210200,1.2163800,1.2164000,1.2162000,1.2163800,376
EURUSD,1,20210604,210300,1.2163700,1.2164000,1.2162000,1.2163800,400
EURUSD,1,20210604,210400,1.2163800,1.2165000,1.2162000,1.2164300,680
EURUSD,1,20210604,210500,1.2164100,1.2164400,1.2163000,1.2164100,332
EURUSD,1,20210604,210600,1.2164300,1.2164400,1.2163000,1.2164200,488
EURUSD,1,20210604,210700,1.2164200,1.2164800,1.2163000,1.2164700,389
EURUSD,1,20210604,210800,1.2164500,1.2165300,1.2162000,1.2164200,710
EURUSD,1,20210604,210900,1.2164200,1.2164300,1.2161000,1.2163100,403
EURUSD,1,20210604,211000,1.2163100,1.2163100,1.2161000,1.2162500,341
EURUSD,1,20210604,211100,1.2162500,1.2163400,1.2161000,1.2163300,543
EURUSD,1,20210604,211200,1.2163300,1.2163300,1.2161000,1.2161800,528
EURUSD,1,20210604,211300,1.2162000,1.2163000,1.2160000,1.2161900,599
EURUSD,1,20210604,211400,1.2161000,1.2163000,1.2161000,1.2162600,269
EURUSD,1,20210604,211500,1.2163000,1.2163000,1.2160000,1.2162200,429
EURUSD,1,20210604,211600,1.2161900,1.2163000,1.2161000,1.2162500,444
EURUSD,1,20210604,211700,1.2162700,1.2163100,1.2160700,1.2162600,354
EURUSD,1,20210604,211800,1.2162600,1.2163400,1.2160700,1.2163000,586
EURUSD,1,20210604,211900,1.2163000,1.2163200,1.2159000,1.2160000,649
EURUSD,1,20210604,212000,1.2161200,1.2162000,1.2159000,1.2161100,574
EURUSD,1,20210604,212100,1.2161200,1.2161300,1.2158800,1.2160600,399
EURUSD,1,20210604,212200,1.2159000,1.2161000,1.2158000,1.2160700,607
EURUSD,1,20210604,212300,1.2160700,1.2162300,1.2158000,1.2162100,833
EURUSD,1,20210604,212400,1.2161400,1.2163000,1.2161000,1.2162800,398
EURUSD,1,20210604,212500,1.2163000,1.2163000,1.2160000,1.2162000,521
EURUSD,1,20210604,212600,1.2161400,1.2163100,1.2160600,1.2162600,548
EURUSD,1,20210604,212700,1.2163000,1.2163100,1.2161000,1.2162700,379
EURUSD,1,20210604,212800,1.2163000,1.2163300,1.2161000,1.2162700,386
EURUSD,1,20210604,212900,1.2163000,1.2163600,1.2161000,1.2163100,533
EURUSD,1,20210604,213000,1.2163000,1.2163300,1.2160000,1.2162000,551
EURUSD,1,20210604,213100,1.2162100,1.2163400,1.2161000,1.2163200,650
EURUSD,1,20210604,213200,1.2163200,1.2164400,1.2161000,1.2164200,737
EURUSD,1,20210604,213300,1.2164200,1.2164300,1.2161000,1.2163300,709
EURUSD,1,20210604,213400,1.2162600,1.2163700,1.2161000,1.2163200,548
EURUSD,1,20210604,213500,1.2163100,1.2163700,1.2161000,1.2163100,786
EURUSD,1,20210604,213600,1.2163100,1.2163400,1.2160000,1.2162900,693
EURUSD,1,20210604,213700,1.2162900,1.2164100,1.2161000,1.2163000,605
EURUSD,1,20210604,213800,1.2163800,1.2165300,1.2162000,1.2164300,837
EURUSD,1,20210604,213900,1.2164300,1.2165000,1.2162000,1.2163000,531
EURUSD,1,20210604,214000,1.2164200,1.2165400,1.2163000,1.2164700,656
EURUSD,1,20210604,214100,1.2164500,1.2165000,1.2162000,1.2164200,622
EURUSD,1,20210604,214200,1.2164100,1.2164400,1.2163000,1.2164200,536
EURUSD,1,20210604,214300,1.2164100,1.2165300,1.2163000,1.2164900,953
EURUSD,1,20210604,214400,1.2164700,1.2165000,1.2162000,1.2164400,554
EURUSD,1,20210604,214500,1.2164300,1.2164700,1.2162000,1.2163600,555
EURUSD,1,20210604,214600,1.2164500,1.2164600,1.2162000,1.2164500,547
EURUSD,1,20210604,214700,1.2164200,1.2164800,1.2162000,1.2163000,485
EURUSD,1,20210604,214800,1.2164200,1.2165000,1.2162000,1.2164400,424
EURUSD,1,20210604,214900,1.2164700,1.2165000,1.2163000,1.2163000,308
EURUSD,1,20210604,215000,1.2164600,1.2165000,1.2163000,1.2164600,259
EURUSD,1,20210604,215100,1.2164700,1.2165000,1.2163000,1.2164600,264
EURUSD,1,20210604,215200,1.2164700,1.2166600,1.2163000,1.2166400,890
EURUSD,1,20210604,215300,1.2166500,1.2167000,1.2164000,1.2166400,795
EURUSD,1,20210604,215400,1.2166500,1.2167500,1.2164000,1.2166800,730
EURUSD,1,20210604,215500,1.2166800,1.2167200,1.2164000,1.2166400,740
EURUSD,1,20210604,215600,1.2166500,1.2167300,1.2165000,1.2167200,591
EURUSD,1,20210604,215700,1.2167200,1.2167600,1.2164000,1.2166000,750
EURUSD,1,20210604,215800,1.2166000,1.2166100,1.2162700,1.2163800,699
EURUSD,1,20210604,215900,1.2164700,1.2165700,1.2163800,1.2165500,860
EURUSD,1,20210604,220000,1.2165500,1.2165600,1.2163000,1.2165100,1185
EURUSD,1,20210604,220100,1.2165000,1.2165900,1.2163000,1.2165700,953
EURUSD,1,20210604,220200,1.2165600,1.2166000,1.2162800,1.2164000,699
EURUSD,1,20210604,220300,1.2164800,1.2166000,1.2163000,1.2164400,728
EURUSD,1,20210604,220400,1.2164700,1.2165000,1.2162000,1.2164000,639
EURUSD,1,20210604,220500,1.2164100,1.2164800,1.2162000,1.2163500,720
EURUSD,1,20210604,220600,1.2164300,1.2165300,1.2162000,1.2164600,622
EURUSD,1,20210604,220700,1.2164500,1.2165000,1.2162000,1.2164100,359
EURUSD,1,20210604,220800,1.2164200,1.2164700,1.2162000,1.2164100,785
EURUSD,1,20210604,220900,1.2164300,1.2165000,1.2162000,1.2164000,442
EURUSD,1,20210604,221000,1.2164100,1.2164200,1.2161500,1.2163000,418
EURUSD,1,20210604,221100,1.2163600,1.2165000,1.2162000,1.2164600,647
EURUSD,1,20210604,221200,1.2164600,1.2165600,1.2162000,1.2164000,642
EURUSD,1,20210604,221300,1.2164800,1.2167200,1.2164000,1.2166800,737
EURUSD,1,20210604,221400,1.2165900,1.2166900,1.2164000,1.2165400,550
EURUSD,1,20210604,221500,1.2166300,1.2166400,1.2164000,1.2165100,603
EURUSD,1,20210604,221600,1.2165900,1.2166100,1.2163000,1.2165900,526
EURUSD,1,20210604,221700,1.2165800,1.2166300,1.2163000,1.2165300,355
EURUSD,1,20210604,221800,1.2166200,1.2166300,1.2165000,1.2166000,252
EURUSD,1,20210604,221900,1.2166300,1.2166700,1.2163800,1.2166100,601
EURUSD,1,20210604,222000,1.2166300,1.2167400,1.2165000,1.2167100,418
EURUSD,1,20210604,222100,1.2167300,1.2167600,1.2166000,1.2167200,260
EURUSD,1,20210604,222200,1.2167200,1.2168000,1.2165000,1.2166700,565
EURUSD,1,20210604,222300,1.2166700,1.2167100,1.2164000,1.2166400,504
EURUSD,1,20210604,222400,1.2166200,1.2166400,1.2163000,1.2166100,758
EURUSD,1,20210604,222500,1.2166200,1.2167000,1.2165000,1.2166700,390
EURUSD,1,20210604,222600,1.2166500,1.2167000,1.2164000,1.2165800,420
EURUSD,1,20210604,222700,1.2166700,1.2167000,1.2164000,1.2166700,477
EURUSD,1,20210604,222800,1.2166600,1.2166800,1.2164000,1.2166100,416
EURUSD,1,20210604,222900,1.2165300,1.2166600,1.2164000,1.2165400,595
EURUSD,1,20210604,223000,1.2166200,1.2168000,1.2165000,1.2166900,486
EURUSD,1,20210604,223100,1.2167600,1.2168000,1.2166000,1.2166000,224
EURUSD,1,20210604,223200,1.2167500,1.2168000,1.2165000,1.2167700,255
EURUSD,1,20210604,223300,1.2166900,1.2168000,1.2165000,1.2167100,553
EURUSD,1,20210604,223400,1.2166400,1.2167900,1.2165000,1.2167600,478
EURUSD,1,20210604,223500,1.2167600,1.2168000,1.2165000,1.2167300,423
EURUSD,1,20210604,223600,1.2167100,1.2168000,1.2165000,1.2167200,399
EURUSD,1,20210604,223700,1.2167100,1.2167400,1.2164000,1.2166100,621
EURUSD,1,20210604,223800,1.2165000,1.2166400,1.2165000,1.2165900,323
EURUSD,1,20210604,223900,1.2165200,1.2166200,1.2165000,1.2165300,230
EURUSD,1,20210604,224000,1.2166000,1.2166400,1.2163600,1.2165000,542
EURUSD,1,20210604,224100,1.2166100,1.2166400,1.2165000,1.2166100,455
EURUSD,1,20210604,224200,1.2165900,1.2166300,1.2163800,1.2164800,464
EURUSD,1,20210604,224300,1.2165600,1.2166500,1.2164700,1.2166100,686
EURUSD,1,20210604,224400,1.2166100,1.2166700,1.2164000,1.2165300,499
EURUSD,1,20210604,224500,1.2165900,1.2167000,1.2164000,1.2166900,558
EURUSD,1,20210604,224600,1.2166700,1.2168300,1.2165000,1.2168100,788
EURUSD,1,20210604,224700,1.2168100,1.2168300,1.2164900,1.2167000,806
EURUSD,1,20210604,224800,1.2167200,1.2167400,1.2165000,1.2167100,448
EURUSD,1,20210604,224900,1.2167200,1.2167700,1.2165000,1.2167200,411
EURUSD,1,20210604,225000,1.2167400,1.2168000,1.2165000,1.2167200,740
EURUSD,1,20210604,225100,1.2167400,1.2168000,1.2165000,1.2167800,559
EURUSD,1,20210604,225200,1.2167800,1.2168500,1.2166000,1.2167700,739
EURUSD,1,20210604,225300,1.2167000,1.2168100,1.2166000,1.2167700,471
EURUSD,1,20210604,225400,1.2167700,1.2168100,1.2166000,1.2167700,511
EURUSD,1,20210604,225500,1.2167800,1.2168500,1.2166000,1.2168100,1011
EURUSD,1,20210604,225600,1.2168400,1.2168600,1.2166000,1.2168000,1154
EURUSD,1,20210604,225700,1.2167800,1.2169200,1.2166000,1.2168800,1077
EURUSD,1,20210604,225800,1.2169000,1.2169200,1.2166000,1.2168000,858
EURUSD,1,20210604,225900,1.2168600,1.2169000,1.2166000,1.2168100,852
EURUSD,1,20210604,230000,1.2168100,1.2168900,1.2166000,1.2168700,870
EURUSD,1,20210604,230100,1.2168700,1.2168800,1.2166000,1.2168800,1155
EURUSD,1,20210604,230200,1.2168600,1.2169300,1.2167900,1.2169100,555
EURUSD,1,20210604,230300,1.2169200,1.2169400,1.2168100,1.2168400,488
EURUSD,1,20210604,230400,1.2168400,1.2169300,1.2167000,1.2168500,485
EURUSD,1,20210604,230500,1.2168500,1.2169000,1.2166000,1.2167100,677
